"","Site1","Site2","Treatment","Block","PointID","Observer","Date","Year1","Year2","TimeofSurvey","Noise","Sky","Wind","Species","Time1","Time2","Time3","Time4","Time5","Distance","Sex","Detection"
"892","BM","BM4","HS","REGEN2",NA,"BP","5/8/2017",2017,0,724,0,0,0,"REVI",0,0,0,1,1,"50-75","M","S"
"893","BM","BM4","CL","REGEN2",NA,"BP","5/8/2017",2017,0,631,0,0,0,"REVI",1,1,1,1,0,"50-75","M","S"
"894","BM","BM4","CL","REGEN2",NA,"BP","5/8/2017",2017,0,631,0,0,0,"WOTH",1,0,0,0,0,"75-100","M","S/C"
"895","BM","BM4","CL","REGEN2",NA,"BP","5/8/2017",2017,0,631,0,0,0,"OVEN",1,1,1,1,1,"75-100","M","S"
"896","BM","BM4","CL","REGEN2",NA,"BP","5/8/2017",2017,0,631,0,0,0,"OVEN",1,1,1,1,1,"25-50","M","S"
"897","BM","BM4","CL","REGEN2",NA,"BP","5/8/2017",2017,0,631,0,0,0,"BAWW",1,1,1,1,1,"75-100","M","S"
"898","BM","BM4","CL","REGEN2",NA,"BP","5/8/2017",2017,0,631,0,0,0,"SCTA",1,1,0,0,0,"75-100","M","S/C"
"899","BM","BM4","CL","REGEN2",NA,"BP","5/8/2017",2017,0,631,0,0,0,"SCTA",0,1,1,1,1,"50-75","M","S"
"900","BM","BM4","CL","REGEN2",NA,"BP","5/8/2017",2017,0,631,0,0,0,"OVEN",0,1,1,1,1,"50-75","M","S"
"901","BM","BM4","CL","REGEN2",NA,"BP","5/8/2017",2017,0,631,0,0,0,"PIWO",0,0,0,1,0,">100","U","C"
"902","BM","BM2","5020","ROW2","A","ML","5/8/2017",2017,0,617,1,0,0,"BHVI",1,1,1,1,1,"25-50","M","S"
"903","BM","BM2","5020","ROW2","A","ML","5/8/2017",2017,0,617,1,0,0,"EATO",1,1,1,1,1,"25-50","M","S"
"904","BM","BM2","5020","ROW2","A","ML","5/8/2017",2017,0,617,1,0,0,"EATO",1,0,0,0,0,">100","M","S"
"905","BM","BM2","5020","ROW2","A","ML","5/8/2017",2017,0,617,1,0,0,"REVI",1,1,1,1,1,"50-75","M","S"
"906","BM","BM2","5020","ROW2","A","ML","5/8/2017",2017,0,617,1,0,0,"OVEN",0,1,1,1,0,"50-75","M","S"
"907","BM","BM2","5020","ROW2","A","ML","5/8/2017",2017,0,617,1,0,0,"AMGO",0,1,0,0,0,"75-100","M","S"
"908","BM","BM2","5020","ROW2","A","ML","5/8/2017",2017,0,617,1,0,0,"WITU",0,1,0,1,1,">100","M","S"
"909","BM","BM2","5020","ROW2","A","ML","5/8/2017",2017,0,617,1,0,0,"OVEN",0,1,1,1,0,"25-50","M","S"
"910","BM","BM2","5020","ROW2","A","ML","5/8/2017",2017,0,617,1,0,0,"OVEN",0,0,1,0,1,">100","M","S"
"911","BM","BM2","5020","ROW2","A","ML","5/8/2017",2017,0,617,1,0,0,"BHVI",0,0,0,1,1,"75-100","M","S"
"912","BM","BM2","15060","ROW2","A","ML","5/8/2017",2017,0,644,0,0,0,"SCTA",1,1,1,1,0,"50-75","M","S"
"913","BM","BM2","15060","ROW2","A","ML","5/8/2017",2017,0,644,0,0,0,"BTNW",1,0,0,0,0,"25-50","M","S"
"914","BM","BM2","15060","ROW2","A","ML","5/8/2017",2017,0,644,0,0,0,"REVI",1,1,1,0,0,"50-75","M","S"
"915","BM","BM2","15060","ROW2","A","ML","5/8/2017",2017,0,644,0,0,0,"WOTH",1,1,1,1,1,">100","M","S"
"916","BM","BM2","15060","ROW2","A","ML","5/8/2017",2017,0,644,0,0,0,"HOWA",1,1,1,0,1,"25-50","M","S"
"917","BM","BM2","15060","ROW2","A","ML","5/8/2017",2017,0,644,0,0,0,"PIWO",1,1,1,0,0,">100","U","C"
"918","BM","BM2","15060","ROW2","A","ML","5/8/2017",2017,0,644,0,0,0,"OVEN",0,1,1,1,1,"75-100","M","S"
"919","BM","BM2","15060","ROW2","A","ML","5/8/2017",2017,0,644,0,0,0,"OVEN",0,1,1,1,0,">100","M","S"
"920","BM","BM2","15060","ROW2","A","ML","5/8/2017",2017,0,644,0,0,0,"WOTH",0,1,1,1,1,">100","M","S"
"921","BM","BM2","15060","ROW2","A","ML","5/8/2017",2017,0,644,0,0,0,"HOWA",0,1,1,1,0,"0-25","M","S"
"922","BM","BM2","15060","ROW2","A","ML","5/8/2017",2017,0,644,0,0,0,"OVEN",0,0,1,1,1,">100","M","S"
"923","BM","BM2","15060","ROW2","A","ML","5/8/2017",2017,0,644,0,0,0,"BHVI",0,0,1,1,1,"25-50","M","S"
"924","BM","BM2","15060","ROW2","A","ML","5/8/2017",2017,0,644,0,0,0,"BAWW",0,0,0,1,1,"0-25","M","S"
"925","BM","BM2","15060","ROW2","A","ML","5/8/2017",2017,0,644,0,0,0,"BHVI",0,0,0,0,1,">100","M","S"
"926","BM","BM2","15060","ROW2","A","ML","5/8/2017",2017,0,644,0,0,0,"HOWA",0,0,0,0,1,">100","M","S"
"927","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"HOWA",1,1,1,1,1,"25-50","M","S"
"928","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"OVEN",1,1,1,1,1,"0-25","M","S"
"929","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"REVI",1,1,0,0,1,"25-50","M","S"
"930","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"BHVI",1,1,1,0,1,"50-75","M","S"
"931","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"TUTI",1,1,1,0,0,"25-50","M","S"
"932","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"SCTA",1,0,0,0,1,"75-100","U","C"
"933","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"EATO",1,0,1,1,0,">100","M","S"
"934","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"SCTA",0,1,1,0,1,"0-25","U","C"
"935","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"EATO",0,1,1,1,0,"50-75","M","S"
"936","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"TUTI",0,1,1,1,1,"0-25","U","C/V"
"937","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"TUTI",0,1,1,1,1,"0-25","U","C/V"
"938","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"WBNU",0,0,1,1,1,"50-75","M","S"
"939","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"BAWW",0,0,1,1,1,"75-100","M","S"
"940","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"BAWW",0,0,0,1,0,"0-25","M","S"
"941","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"EATO",0,0,0,1,0,"50-75","M","S"
"942","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"BTNW",0,0,0,0,1,">100","M","S"
"943","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"BTNW",0,0,0,0,1,"50-75","M","S"
"944","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"HOWA",0,0,0,0,1,"75-100","M","S"
"945","BM","BM2","CtlRw","ROW2","A","ML","5/8/2017",2017,0,710,1,0,0,"BAWW",0,0,0,0,1,">100","M","S"
"946","BM","BM2","15020","ROW2","A","ML","5/8/2017",2017,0,758,1,0,0,"HOWA",1,1,1,1,1,"0-25","M","S/V"
"947","BM","BM2","15020","ROW2","A","ML","5/8/2017",2017,0,758,1,0,0,"BAWW",1,1,1,1,1,"50-75","M","S"
"948","BM","BM2","15020","ROW2","A","ML","5/8/2017",2017,0,758,1,0,0,"OVEN",1,1,0,1,1,"75-100","M","S"
"949","BM","BM2","15020","ROW2","A","ML","5/8/2017",2017,0,758,1,0,0,"GRCA",1,0,0,0,0,"75-100","U","C"
"950","BM","BM2","15020","ROW2","A","ML","5/8/2017",2017,0,758,1,0,0,"WBNU",1,0,0,0,0,">100","M","S"
"951","BM","BM2","15020","ROW2","A","ML","5/8/2017",2017,0,758,1,0,0,"REVI",1,1,1,1,1,"25-50","M","S"
"952","BM","BM2","15020","ROW2","A","ML","5/8/2017",2017,0,758,1,0,0,"PIWO",0,1,0,0,0,"75-100","U","C"
"953","BM","BM2","15020","ROW2","A","ML","5/8/2017",2017,0,758,1,0,0,"EATO",0,1,1,0,0,"25-50","M","S"
"954","BM","BM2","15020","ROW2","A","ML","5/8/2017",2017,0,758,1,0,0,"PHVI",0,0,1,1,0,"25-50","M","S"
"955","BM","BM2","15020","ROW2","A","ML","5/8/2017",2017,0,758,1,0,0,"OVEN",0,0,0,1,0,">100","M","S"
"956","BM","BM2","15020","ROW2","A","ML","5/8/2017",2017,0,758,1,0,0,"EATO",0,0,0,1,1,">100","M","S"
"957","BM","BM2","15020","ROW2","A","ML","5/8/2017",2017,0,758,1,0,0,"REVI",0,0,0,0,1,"50-75","M","S"
"958","BM","BM2","15020","ROW2","A","ML","5/8/2017",2017,0,758,1,0,0,"BLBW",1,1,0,0,0,"50-75","M","S"
"959","BM","BM2","15020","ROW2","A","ML","5/8/2017",2017,0,758,1,0,0,"BHVI",0,0,0,0,1,"25-50","U","C"
"960","BM","BM2","15020","ROW2","A","ML","5/8/2017",2017,0,758,1,0,0,"SCTA",0,0,0,0,0,"75-100","U","C"
"961","BM","BM2","5020","ROW2","B","JJ","5/8/2017",2017,0,617,1,0,1,"WITU",1,1,1,1,1,">100","M","S"
"962","BM","BM2","5020","ROW2","B","JJ","5/8/2017",2017,0,617,1,0,1,"OVEN",1,1,1,1,1,"50-75","M","S"
"963","BM","BM2","5020","ROW2","B","JJ","5/8/2017",2017,0,617,1,0,1,"TUTI",1,0,0,1,0,"75-100","M","S"
"964","BM","BM2","5020","ROW2","B","JJ","5/8/2017",2017,0,617,1,0,1,"EATO",1,1,1,1,1,"25-50","M","S"
"965","BM","BM2","5020","ROW2","B","JJ","5/8/2017",2017,0,617,1,0,1,"BHVI",1,0,1,1,1,"25-50","M","S"
"966","BM","BM2","5020","ROW2","B","JJ","5/8/2017",2017,0,617,1,0,1,"EATO",1,0,1,0,0,"50-75","M","S"
"967","BM","BM2","5020","ROW2","B","JJ","5/8/2017",2017,0,617,1,0,1,"BHVI",1,0,1,1,1,"75-100","M","S"
"968","BM","BM2","5020","ROW2","B","JJ","5/8/2017",2017,0,617,1,0,1,"OVEN",0,1,0,0,1,">100","M","S"
"969","BM","BM2","5020","ROW2","B","JJ","5/8/2017",2017,0,617,1,0,1,"SCTA",0,1,0,1,1,"50-75","M","S"
"970","BM","BM2","5020","ROW2","B","JJ","5/8/2017",2017,0,617,1,0,1,"WBNU",0,1,0,0,0,">100","U","C"
"971","BM","BM2","5020","ROW2","B","JJ","5/8/2017",2017,0,617,1,0,1,"REVI",0,0,1,1,1,"50-75","M","S"
"972","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"BAWW",1,1,1,1,1,"0-25","M","S"
"973","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"SCTA",1,0,1,0,1,"25-50","M","S/V"
"974","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"BAWW",1,1,1,1,1,"50-75","M","S"
"975","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"RBWO",1,1,0,0,0,">100","U","C"
"976","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"REVI",1,1,1,1,1,"25-50","M","S"
"977","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"EATO",1,0,1,0,0,"75-100","M","S"
"978","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"HOWA",1,1,1,1,1,"25-50","M","S"
"979","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"WOTH",1,1,1,0,0,">100","M","S"
"980","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"BTNW",1,0,0,0,1,"75-100","M","S"
"981","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"RBWO",1,1,1,0,0,"75-100","U","C"
"982","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"AMGO",1,0,1,0,0,">100","U","C"
"983","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"REVI",0,1,1,0,1,"25-50","M","S"
"984","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"OVEN",0,1,1,1,0,">100","M","S"
"985","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"HOWA",0,1,0,0,1,"50-75","M","S"
"986","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"BHVI",0,0,1,0,1,"50-75","M","S"
"987","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"DOWO",0,0,1,0,0,"0-25","M","V"
"988","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"AMGO",0,0,1,1,0,"50-75","U","C"
"989","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"SCTA",0,0,0,1,1,"25-50","M","V"
"990","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"EATO",0,0,0,1,1,"25-50","U","C"
"991","BM","BM2","15060","ROW2","B","JJ","5/8/2017",2017,0,642,1,0,0,"BLJA",0,0,0,1,0,">100","U","C"
"992","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"HOWA",1,1,0,0,0,"25-50","M","S"
"993","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"TUTI",1,0,0,0,0,"50-75","M","S"
"994","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"BAWW",1,1,0,0,0,"75-100","M","S"
"995","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"SCTA",1,1,1,0,0,"75-100","M","C"
"996","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"BHVI",1,1,0,0,0,"50-75","M","S"
"997","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"HOWA",1,0,0,0,0,"75-100","M","S"
"998","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"BAWW",1,1,0,0,0,">100","M","S"
"999","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"WOTH",1,0,0,0,0,">100","M","S"
"1000","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"HOWA",1,1,0,0,0,"50-75","M","S"
"1001","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"OVEN",0,1,0,1,1,"75-100","M","S"
"1002","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"SCTA",0,1,0,0,0,"25-50","M","C"
"1003","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"REVI",0,1,1,0,0,"50-75","M","S"
"1004","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"REVI",0,1,1,1,1,"25-50","M","S"
"1005","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"AMRO",0,0,1,1,1,"25-50","M","S"
"1006","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"BTNW",0,0,0,1,0,">100","M","S"
"1007","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"OVEN",0,0,0,1,1,"50-75","M","S"
"1008","BM","BM2","CtlRw","ROW2","B","JJ","5/8/2017",2017,0,712,2,0,0,"OVEN",0,0,0,1,0,">100","M","S"
"1009","BM","BM2","15020","ROW2","B","JJ","5/8/2017",2017,0,936,1,0,2,"BAWW",1,0,1,1,1,">100","M","S"
"1010","BM","BM2","15020","ROW2","B","JJ","5/8/2017",2017,0,936,1,0,2,"HOWA",1,1,1,1,1,"25-50","M","S"
"1011","BM","BM2","15020","ROW2","B","JJ","5/8/2017",2017,0,936,1,0,2,"OVEN",1,1,0,0,0,"75-100","M","S"
"1012","BM","BM2","15020","ROW2","B","JJ","5/8/2017",2017,0,936,1,0,2,"BHVI",1,0,1,1,1,"25-50","M","S"
"1013","BM","BM2","15020","ROW2","B","JJ","5/8/2017",2017,0,936,1,0,2,"BHVI",1,1,1,1,1,"0-25","M","S"
"1014","BM","BM2","15020","ROW2","B","JJ","5/8/2017",2017,0,936,1,0,2,"OVEN",0,1,0,0,0,"50-75","M","S"
"1015","BM","BM2","15020","ROW2","B","JJ","5/8/2017",2017,0,936,1,0,2,"GRCA",0,1,0,1,1,"25-50","U","C"
"1016","BM","BM2","15020","ROW2","B","JJ","5/8/2017",2017,0,936,1,0,2,"HOWA",0,1,0,0,0,"25-50","M","S"
"1017","BM","BM2","15020","ROW2","B","JJ","5/8/2017",2017,0,936,1,0,2,"PIWO",0,1,0,0,0,">100","U","C"
"1018","BM","BM2","15020","ROW2","B","JJ","5/8/2017",2017,0,936,1,0,2,"BHVI",0,1,1,1,1,"25-50","M","S"
"1019","BM","BM2","15020","ROW2","B","JJ","5/8/2017",2017,0,936,1,0,2,"EATO",0,0,1,0,0,">100","U","C"
"1020","BM","BM2","15020","ROW2","B","JJ","5/8/2017",2017,0,936,1,0,2,"EATO",0,0,1,1,0,"25-50","U","C"
"1021","BM","BM2","15020","ROW2","B","JJ","5/8/2017",2017,0,936,1,0,2,"BAWW",0,0,0,1,1,"75-100","M","S"
"1022","BM","BM4","CW","REGEN2",NA,"EM","5/8/2017",2017,0,656,0,0,0,"OVEN",1,0,1,1,1,"50-75","M","S"
"1023","BM","BM4","CW","REGEN2",NA,"EM","5/8/2017",2017,0,656,0,0,0,"WOTH",1,1,1,1,1,">100","M","S"
"1024","BM","BM4","CW","REGEN2",NA,"EM","5/8/2017",2017,0,656,0,0,0,"REVI",1,1,1,1,0,"75-100","M","S"
"1025","BM","BM4","CW","REGEN2",NA,"EM","5/8/2017",2017,0,656,0,0,0,"OVEN",1,1,0,1,1,">100","M","S"
"1026","BM","BM4","CW","REGEN2",NA,"EM","5/8/2017",2017,0,656,0,0,0,"WBNU",1,1,1,1,1,"75-100","M","S"
"1027","BM","BM4","CW","REGEN2",NA,"EM","5/8/2017",2017,0,656,0,0,0,"HAWO",0,1,1,1,0,"50-75","F","C/V"
"1028","BM","BM4","CW","REGEN2",NA,"EM","5/8/2017",2017,0,656,0,0,0,"RBWO",0,0,0,1,1,">100","U","C"
"1029","BM","BM4","CW","REGEN2",NA,"EM","5/8/2017",2017,0,656,0,0,0,"OVEN",0,0,0,1,0,"75-100","M","S"
"1030","BM","BM4","CW","REGEN2",NA,"EM","5/8/2017",2017,0,656,0,0,0,"SCTA",0,0,0,0,1,">100","M","S"
"1031","BM","BM4","Control","REGEN2",NA,"EM","5/8/2017",2017,0,906,1,0,1,"REVI",0,1,1,1,1,">100","M","S"
"1032","BM","BM4","Control","REGEN2",NA,"EM","5/8/2017",2017,0,906,1,0,1,"TUTI",0,0,0,1,0,">100","M","S"
"1033","BM","BM1","5020","ROW1","A","EM","5/9/2017",2017,0,749,2,2,1,"WOTH",1,0,0,0,0,"75-100","M","S"
"1034","BM","BM1","5020","ROW1","A","EM","5/9/2017",2017,0,749,2,2,1,"HOWA",1,1,0,1,0,"75-100","M","S"
"1035","BM","BM1","5020","ROW1","A","EM","5/9/2017",2017,0,749,2,2,1,"BAWW",1,1,1,1,1,"50-75","M","S"
"1036","BM","BM1","5020","ROW1","A","EM","5/9/2017",2017,0,749,2,2,1,"BHVI",1,1,1,1,1,"75-100","M","S"
"1037","BM","BM1","5020","ROW1","A","EM","5/9/2017",2017,0,749,2,2,1,"AMCR",1,0,0,0,0,">100","U","C"
"1038","BM","BM1","5020","ROW1","A","EM","5/9/2017",2017,0,749,2,2,1,"AMRE",1,0,0,0,0,"75-100","M","S"
"1039","BM","BM1","5020","ROW1","A","EM","5/9/2017",2017,0,749,2,2,1,"SCTA",1,1,1,1,0,"50-75","M","S/V"
"1040","BM","BM1","5020","ROW1","A","EM","5/9/2017",2017,0,749,2,2,1,"WBNU",1,1,0,0,0,">100","M","S"
"1041","BM","BM1","5020","ROW1","A","EM","5/9/2017",2017,0,749,2,2,1,"OVEN",0,1,1,1,1,"75-100","M","S"
"1042","BM","BM1","5020","ROW1","A","EM","5/9/2017",2017,0,749,2,2,1,"NOCA",0,1,0,1,0,"75-100","M","S"
"1043","BM","BM1","5020","ROW1","A","EM","5/9/2017",2017,0,749,2,2,1,"BHVI",0,0,1,1,0,"0-25","M","S/V"
"1044","BM","BM1","5020","ROW1","A","EM","5/9/2017",2017,0,749,2,2,1,"OVEN",0,0,1,0,0,"75-100","M","S"
"1045","BM","BM1","5020","ROW1","A","EM","5/9/2017",2017,0,749,2,2,1,"BAWW",0,0,1,1,1,"75-100","M","S"
"1046","BM","BM1","15060","ROW1","B","EM","5/9/2017",2017,0,810,1,2,1,"AMRE",1,1,1,1,1,"25-50","M","S"
"1047","BM","BM1","15060","ROW1","B","EM","5/9/2017",2017,0,810,1,2,1,"BHVI",1,1,1,1,1,"50-75","M","S"
"1048","BM","BM1","15060","ROW1","B","EM","5/9/2017",2017,0,810,1,2,1,"EATO",1,1,0,1,1,"50-75","M","S"
"1049","BM","BM1","15060","ROW1","B","EM","5/9/2017",2017,0,810,1,2,1,"AMRE",1,1,1,1,1,"50-75","M","S/V"
"1050","BM","BM1","15060","ROW1","B","EM","5/9/2017",2017,0,810,1,2,1,"BAWW",1,1,1,1,1,"25-50","M","S"
"1051","BM","BM1","15060","ROW1","B","EM","5/9/2017",2017,0,810,1,2,1,"BGGN",0,1,0,0,0,"50-75","M","S"
"1052","BM","BM1","15060","ROW1","B","EM","5/9/2017",2017,0,810,1,2,1,"OVEN",0,1,1,0,0,"75-100","M","S"
"1053","BM","BM1","15060","ROW1","B","EM","5/9/2017",2017,0,810,1,2,1,"BHVI",0,1,0,0,0,">100","M","S"
"1054","BM","BM1","15060","ROW1","B","EM","5/9/2017",2017,0,810,1,2,1,"FISP",0,1,1,0,0,"75-100","M","S"
"1055","BM","BM1","15060","ROW1","B","EM","5/9/2017",2017,0,810,1,2,1,"OVEN",0,0,1,0,0,">100","M","S"
"1056","BM","BM1","15060","ROW1","B","EM","5/9/2017",2017,0,810,1,2,1,"TUTI",0,0,1,1,1,">100","M","S"
"1057","BM","BM1","15060","ROW1","B","EM","5/9/2017",2017,0,810,1,2,1,"BLPW",0,0,0,1,0,"50-75","M","S"
"1058","BM","BM1","15060","ROW1","B","EM","5/9/2017",2017,0,810,1,2,1,"INBU",0,0,0,0,1,"75-100","M","S"
"1059","BM","BM1","15060","ROW1","A","EM","5/9/2017",2017,0,826,2,2,0,"BHVI",1,1,1,0,0,"50-75","M","S"
"1060","BM","BM1","15060","ROW1","A","EM","5/9/2017",2017,0,826,2,2,0,"EATO",1,1,1,1,1,"75-100","M","S/C"
"1061","BM","BM1","15060","ROW1","A","EM","5/9/2017",2017,0,826,2,2,0,"BWWA",1,1,1,0,0,"50-75","M","S"
"1062","BM","BM1","15060","ROW1","A","EM","5/9/2017",2017,0,826,2,2,0,"AMRE",1,1,1,1,1,"75-100","M","S"
"1063","BM","BM1","15060","ROW1","A","EM","5/9/2017",2017,0,826,2,2,0,"BAWW",0,1,1,1,1,"75-100","M","S"
"1064","BM","BM1","15060","ROW1","A","EM","5/9/2017",2017,0,826,2,2,0,"OVEN",0,1,1,1,0,">100","M","S"
"1065","BM","BM1","15060","ROW1","A","EM","5/9/2017",2017,0,826,2,2,0,"SCTA",0,1,0,0,0,"75-100","M","S"
"1066","BM","BM1","15060","ROW1","A","EM","5/9/2017",2017,0,826,2,2,0,"REVI",0,1,0,0,0,"0-25","U","V"
"1067","BM","BM1","15060","ROW1","A","EM","5/9/2017",2017,0,826,2,2,0,"TUTI",0,1,1,1,1,"75-100","M","S"
"1068","BM","BM1","15060","ROW1","A","EM","5/9/2017",2017,0,826,2,2,0,"AMRE",0,0,0,1,1,"75-100","M","S"
"1069","BM","BM1","15060","ROW1","A","EM","5/9/2017",2017,0,826,2,2,0,"HOWA",0,0,0,1,1,"0-25","F","V"
"1070","BM","BM1","15060","ROW1","A","EM","5/9/2017",2017,0,826,2,2,0,"CERW",0,0,0,1,1,"75-100","M","S"
"1071","BM","BM1","15060","ROW1","A","EM","5/9/2017",2017,0,826,2,2,0,"AMCR",0,0,0,0,1,">100","U","C"
"1072","BM","BM1","10020","ROW1","A","EM","5/9/2017",2017,0,628,2,2,1,"BTNW",1,1,1,1,1,"0-25","M","S"
"1073","BM","BM1","10020","ROW1","A","EM","5/9/2017",2017,0,628,2,2,1,"OVEN",1,0,0,0,0,"50-75","M","S"
"1074","BM","BM1","10020","ROW1","A","EM","5/9/2017",2017,0,628,2,2,1,"BAWW",1,1,1,1,1,"0-25","M","S/V"
"1075","BM","BM1","10020","ROW1","A","EM","5/9/2017",2017,0,628,2,2,1,"WOTH",1,1,1,0,0,"75-100","M","S"
"1076","BM","BM1","10020","ROW1","A","EM","5/9/2017",2017,0,628,2,2,1,"SCTA",1,1,1,0,0,"0-25","M","S/C"
"1077","BM","BM1","10020","ROW1","A","EM","5/9/2017",2017,0,628,2,2,1,"BTNW",1,1,0,1,1,"75-100","M","S"
"1078","BM","BM1","10020","ROW1","A","EM","5/9/2017",2017,0,628,2,2,1,"TUTI",1,0,1,0,0,"75-100","M","S"
"1079","BM","BM1","10020","ROW1","A","EM","5/9/2017",2017,0,628,2,2,1,"BHVI",1,1,0,1,1,"25-50","M","S"
"1080","BM","BM1","10020","ROW1","A","EM","5/9/2017",2017,0,628,2,2,1,"HOWA",0,1,1,1,1,"75-100","M","S"
"1081","BM","BM1","10020","ROW1","A","EM","5/9/2017",2017,0,628,2,2,1,"AMCR",0,1,1,0,0,">100","U","C"
"1082","BM","BM1","10020","ROW1","A","EM","5/9/2017",2017,0,628,2,2,1,"EATO",0,1,0,0,1,"75-100","M","S/C"
"1083","BM","BM1","10020","ROW1","A","EM","5/9/2017",2017,0,628,2,2,1,"BAWW",0,1,1,1,1,">100","M","S"
"1084","BM","BM1","10020","ROW1","A","EM","5/9/2017",2017,0,628,2,2,1,"SCTA",0,0,0,1,1,">100","M","S"
"1085","BM","BM1","10020","ROW1","A","EM","5/9/2017",2017,0,628,2,2,1,"OVEN",0,0,0,1,0,">100","M","S"
"1086","BM","BM1","5020","ROW1","B","EM","5/9/2017",2017,0,735,1,2,1,"BHVI",1,1,1,1,1,"50-75","M","S"
"1087","BM","BM1","5020","ROW1","B","EM","5/9/2017",2017,0,735,1,2,1,"BAWW",1,1,1,1,1,"50-75","M","S"
"1088","BM","BM1","5020","ROW1","B","EM","5/9/2017",2017,0,735,1,2,1,"OVEN",1,0,1,1,1,"75-100","M","S"
"1089","BM","BM1","5020","ROW1","B","EM","5/9/2017",2017,0,735,1,2,1,"OVEN",1,1,0,1,1,"50-75","M","S"
