Site1,Site2,Treatment,Block,PointID,Observer,Date,Year1,Year2,TimeofSurvey,Visit,Noise,Sky,Wind,Species,Time1,Time2,Time3,Time4,Time5,Distance,Sex,Detection
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,BHVI,0,1,0,0,0,25-50,M,S
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,EAWP,1,1,1,1,1,50-75,M,S
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,EAWP,0,1,1,0,0,75-100,M,S
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,BAWW,0,1,1,0,0,75-100,M,S
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,OVEN,0,1,0,0,0,>100,M,S
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,OVEN,0,1,0,0,1,>100,M,S
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,AMRO,0,0,1,0,0,50-75,U,C
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,BTBW,0,0,1,0,0,75-100,M,S
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,GRCA,0,0,1,0,0,50-75,M,S
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,CERW,0,0,1,0,1,75-100,M,S
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,AMRO,0,0,0,1,0,50-75,U,C
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,NOPA,0,0,0,1,0,75-100,M,S
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,CERW,0,0,0,1,1,75-100,M,S
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,SCTA,0,0,0,1,0,50-75,M,S
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,CHSP,0,0,0,0,1,25-50,M,S
BM,BM2,5060,ROW2,B,JJ,5/30/17,2017,0,625,1,1,2,1,INBU,0,0,0,0,1,75-100,M,S
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,OVEN,1,1,1,1,1,25-50,M,S
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,HOWA,1,1,1,0,0,50-75,M,S
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,BGGN,1,1,1,1,1,0-25,U,C
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,RTHA,1,0,0,0,0,25-50,F,C/V/F
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,RTHA,1,0,0,0,0,0-25,M,V/F
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,BAWW,1,1,0,0,1,50-75,M,S
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,WBNU,1,0,0,1,0,75-100,M,S
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,SCTA,1,1,0,0,0,75-100,U,C
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,AMCR,1,0,0,0,0,>100,U,C
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,HOWA,1,1,1,0,0,0-25,M,S
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,AMRO,1,0,0,0,0,0-25,U,C
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,OVEN,1,1,1,1,1,25-50,M,S
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,AMCR,0,1,0,1,1,>100,U,C
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,EAWP,1,1,1,0,1,75-100,M,S
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,HOWR,0,1,1,0,0,50-75,U,C
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,BHVI,1,1,0,1,1,25-50,M,S
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,REVI,0,1,0,1,1,50-75,M,S
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,BHVI,0,0,1,0,0,50-75,M,S
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,EATO,0,0,1,0,0,25-50,M,S
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,HOWA,0,0,1,0,0,50-75,M,S
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,YBCU,0,0,1,0,0,>100,U,C
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,SCTA,0,0,0,1,0,50-75,M,S
BM,BM2,5060,ROW2,A,JJ,5/30/17,2017,0,643,1,1,2,1,WEVI,0,0,0,0,1,50-75,M,S
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,BHCO,1,1,1,1,1,25-50,M,S
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,EATO,1,1,0,1,1,50-75,U,C
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,EAWP,1,1,1,1,1,50-75,M,S
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,BAWW,1,1,1,0,0,75-100,M,S
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,REVI,1,1,0,0,0,75-100,M,S
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,AMCR,1,0,1,0,0,>100,U,C
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,BAWW,1,0,0,0,0,75-100,M,S
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,BHVI,1,1,1,1,0,50-75,M,S
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,BAWW,1,0,0,0,0,50-75,M,S
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,YBCU,0,1,0,0,0,>100,U,C
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,BAWW,0,1,0,0,0,75-100,M,S
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,WOTH,0,1,1,0,1,75-100,M,S
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,BHVI,0,1,1,0,0,50-75,M,S
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,BHVI,0,0,1,0,0,75-100,M,S
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,PIWO,0,0,1,0,0,>100,U,C
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,WOTH,0,0,1,0,0,>100,M,S
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,CORA,0,0,0,1,0,>100,U,C
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,AMRO,0,0,0,1,0,75-100,M,S
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,BHCO,0,0,0,1,1,75-100,U,C
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,EATO,0,0,0,0,1,75-100,M,S
BM,BM1,10020,ROW1,B,JJ,6/1/17,2017,0,651,1,0,0,1,EATO,0,0,0,0,1,25-50,U,C
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,BAWW,1,1,0,1,0,25-50,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,REVI,1,1,1,0,0,25-50,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,OVEN,1,0,0,0,0,25-50,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,REVI,1,1,1,0,1,50-75,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,REVI,1,0,0,0,1,75-100,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,AMCR,1,1,1,1,0,>100,U,C
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,EATO,1,0,0,0,0,50-75,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,OVEN,1,1,1,1,0,50-75,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,EATO,1,0,0,0,0,>100,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,SCTA,0,1,0,1,1,75-100,U,C
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,EATO,0,1,0,0,0,50-75,U,C
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,TUTI,0,1,0,0,0,75-100,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,AMCR,0,1,1,1,1,>100,U,C
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,HOWA,0,0,1,0,0,75-100,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,PIWO,0,0,1,0,0,>100,U,C
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,RTHA,0,0,1,0,0,>100,U,C
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,YTWA,0,0,0,1,0,75-100,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,SCTA,0,0,0,1,1,75-100,U,C
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,AMGO,0,0,0,1,0,50-75,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,BCCH,0,0,0,1,0,75-100,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,OVEN,0,0,0,0,1,>100,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,HOWA,0,0,0,0,1,75-100,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,BAWW,0,0,0,1,1,25-50,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,BHVI,0,0,0,0,1,75-100,M,S
BM,BM2,10060,ROW2,B,JJ,5/30/17,2017,0,707,1,1,2,1,SCTA,1,0,0,0,0,50-75,M,S
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,REVI,1,1,1,0,1,25-50,M,S
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,TUTI,1,0,1,0,0,>100,M,S
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,OVEN,1,1,1,0,0,0-25,M,S
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,AMCR,1,1,0,0,0,>100,U,C
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,AMCR,1,1,0,0,0,75-100,U,C
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,REVI,1,0,0,0,0,50-75,M,S
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,EAWP,1,0,0,0,0,75-100,M,S
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,BTNW,1,0,1,1,0,75-100,M,S
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,SCTA,1,1,1,1,0,25-50,U,C
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,NOFL,1,0,0,0,0,0-25,U,C
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,HOWA,0,1,0,0,1,25-50,M,S
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,BAWW,0,1,1,1,1,25-50,M,S
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,HOWA,0,1,0,1,0,50-75,M,S
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,HOWA,0,1,1,1,0,0-25,M,S
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,NOFL,0,1,0,0,0,75-100,U,C
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,AMCR,0,1,0,0,0,>100,U,C
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,OVEN,0,1,1,0,0,25-50,M,S
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,BTNW,0,0,1,0,0,75-100,M,S
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,BLJA,0,0,0,1,0,50-75,U,C
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,NOCA,0,0,0,1,0,75-100,M,S
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,RTHA,1,0,0,0,0,>100,U,C
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,EATO,0,0,0,0,1,75-100,M,S
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,AMGO,0,0,0,0,1,25-50,U,C
BM,BM2,10060,ROW2,A,JJ,5/30/17,2017,0,722,1,1,2,1,AMGO,0,0,0,0,1,50-75,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,INBU,1,1,0,0,0,50-75,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,AMRE,1,1,1,1,0,0-25,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,HOWA,1,1,1,1,0,50-75,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,INBU,1,1,0,1,1,75-100,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,TUTI,1,0,0,0,0,50-75,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,HOWA,1,0,0,0,0,75-100,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,WOTH,1,1,1,1,1,>100,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,BHVI,1,0,0,0,0,50-75,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,HOWR,1,0,0,0,0,50-75,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,RTHA,0,1,1,0,0,>100,U,C
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,BAWW,0,1,0,0,0,75-100,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,WOTH,0,1,1,1,1,75-100,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,EATO,0,1,0,0,0,50-75,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,YBCU,0,1,0,1,0,>100,U,C
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,SCTA,0,1,0,0,0,50-75,U,C
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,HOWA,0,1,0,0,0,75-100,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,REVI,0,0,1,1,0,50-75,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,REVI,0,0,1,1,1,25-50,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,BAWW,0,0,1,1,1,50-75,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,EATO,0,0,1,1,0,75-100,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,PIWO,0,0,1,1,0,>100,U,C
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,WBNU,0,0,0,1,0,75-100,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,SCTA,0,0,0,0,1,75-100,M,S
BM,BM1,10060,ROW1,A,JJ,5/30/17,2017,0,750,1,1,0,0,BAWW,0,0,0,1,1,50-75,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,INBU,1,1,0,0,1,50-75,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,AMRE,1,0,1,0,1,0-25,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,HOWA,1,1,0,0,0,25-50,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,REVI,1,0,0,0,0,0-25,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,YBCH,1,0,0,0,0,>100,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,WOTH,1,0,1,1,1,>100,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,ACFL,1,1,1,1,1,25-50,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,ACFL,1,1,1,0,0,50-75,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,BLJA,0,1,1,0,1,>100,U,C
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,INBU,0,1,0,0,0,50-75,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,YBCU,0,1,0,0,0,>100,U,C
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,TUTI,0,0,1,0,0,75-100,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,WOTH,0,0,1,1,1,>100,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,TUTI,0,0,1,0,0,50-75,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,BAWW,0,0,0,1,0,50-75,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,BHVI,0,0,0,1,0,75-100,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,EATO,0,0,0,1,0,50-75,U,C
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,HOWA,0,0,0,0,1,75-100,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,WOTH,0,0,0,0,1,>100,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,HOWR,0,0,0,0,1,0-25,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,TUTI,0,0,1,0,0,75-100,M,S
BM,BM1,10060,ROW1,B,JJ,5/30/17,2017,0,806,1,2,0,1,WOTH,0,0,1,1,1,>100,M,S
LC,LC3,CW,REGEN1,PC,EM,6/5/17,2017,1,651,1,2,2,1,BTNW,1,1,1,1,1,>100,M,S
LC,LC3,CW,REGEN1,PC,EM,6/5/17,2017,1,651,1,2,2,1,VEER,1,1,1,1,1,>100,M,S
LC,LC3,CW,REGEN1,PC,EM,6/5/17,2017,1,651,1,2,2,1,EATO,1,0,1,0,0,75-100,M,S/C
LC,LC3,CW,REGEN1,PC,EM,6/5/17,2017,1,651,1,2,2,1,AMGO,1,0,0,0,0,50-75,U,C
LC,LC3,CW,REGEN1,PC,EM,6/5/17,2017,1,651,1,2,2,1,OVEN,1,1,0,0,0,>100,M,S
LC,LC3,CW,REGEN1,PC,EM,6/5/17,2017,1,651,1,2,2,1,BHVI,1,1,1,1,1,75-100,M,S
LC,LC3,CW,REGEN1,PC,EM,6/5/17,2017,1,651,1,2,2,1,BHVI,1,1,1,1,1,75-100,M,S
LC,LC3,CW,REGEN1,PC,EM,6/5/17,2017,1,651,1,2,2,1,VEER,0,1,0,1,1,>100,M,S
LC,LC3,CW,REGEN1,PC,EM,6/5/17,2017,1,651,1,2,2,1,AMCR,0,1,1,1,0,>100,U,C
LC,LC3,CW,REGEN1,PC,EM,6/5/17,2017,1,651,1,2,2,1,DEJU,0,1,0,0,0,25-50,U,V
LC,LC3,CW,REGEN1,PC,EM,6/5/17,2017,1,651,1,2,2,1,DEJU,0,1,0,0,0,25-50,U,V
LC,LC3,HS,REGEN1,PC,EM,6/5/17,2017,1,628,1,2,2,0,BHVI,1,1,1,0,0,50-75,M,S
LC,LC3,HS,REGEN1,PC,EM,6/5/17,2017,1,628,1,2,2,0,COYE,1,1,1,1,1,>100,M,S
LC,LC3,HS,REGEN1,PC,EM,6/5/17,2017,1,628,1,2,2,0,CORA,1,0,0,0,0,>100,U,C
LC,LC3,HS,REGEN1,PC,EM,6/5/17,2017,1,628,1,2,2,0,DEJU,1,0,0,0,0,75-100,M,S
LC,LC3,HS,REGEN1,PC,EM,6/5/17,2017,1,628,1,2,2,0,AMCR,1,0,1,1,1,>100,U,C
LC,LC3,HS,REGEN1,PC,EM,6/5/17,2017,1,628,1,2,2,0,BLJA,0,1,0,0,0,>100,U,C
LC,LC3,HS,REGEN1,PC,EM,6/5/17,2017,1,628,1,2,2,0,OVEN,0,0,1,1,1,75-100,M,S
LC,LC3,HS,REGEN1,PC,EM,6/5/17,2017,1,628,1,2,2,0,YBSA,0,0,0,0,1,>100,U,C/V/F
LC,LC1,10020,ROW1,B,EM,6/5/17,2017,1,831,1,2,2,1,COYE,1,1,1,1,1,50-75,M,S
LC,LC1,10020,ROW1,B,EM,6/5/17,2017,1,831,1,2,2,1,BTNW,1,1,0,1,1,50-75,M,S
LC,LC1,10020,ROW1,B,EM,6/5/17,2017,1,831,1,2,2,1,BHVI,1,1,1,1,1,75-100,M,S
LC,LC1,10020,ROW1,B,EM,6/5/17,2017,1,831,1,2,2,1,BTNW,1,0,0,1,0,>100,M,S
LC,LC1,10020,ROW1,B,EM,6/5/17,2017,1,831,1,2,2,1,DEJU,1,0,0,0,0,0-25,U,V
LC,LC1,10020,ROW1,B,EM,6/5/17,2017,1,831,1,2,2,1,CAWA,1,1,0,0,0,25-50,M,S
LC,LC1,10020,ROW1,B,EM,6/5/17,2017,1,831,1,2,2,1,COYE,0,1,0,1,1,>100,M,S
LC,LC1,10020,ROW1,B,EM,6/5/17,2017,1,831,1,2,2,1,OVEN,0,1,1,1,1,>100,M,S
LC,LC1,10020,ROW1,B,EM,6/5/17,2017,1,831,1,2,2,1,BTNW,0,1,1,0,0,25-50,M,S
LC,LC1,10020,ROW1,B,EM,6/5/17,2017,1,831,1,2,2,1,BHVI,0,1,1,1,1,>100,M,S
LC,LC1,10020,ROW1,B,EM,6/5/17,2017,1,831,1,2,2,1,MAWA,0,0,1,1,1,50-75,M,S
LC,LC1,10020,ROW1,B,EM,6/5/17,2017,1,831,1,2,2,1,OVEN,0,0,1,1,1,75-100,M,S
LC,LC1,10020,ROW1,B,EM,6/5/17,2017,1,831,1,2,2,1,BTBW,0,0,0,0,1,50-75,M,S
LC,LC1,10020,ROW1,B,EM,6/5/17,2017,1,831,1,2,2,1,DEJU,0,0,0,0,1,>100,M,S
LC,LC1,10020,ROW1,B,EM,6/5/17,2017,1,831,1,2,2,1,EATO,0,0,0,0,1,>100,M,S
LC,LC2,10060,ROW2,B,EM,6/5/17,2017,1,605,1,2,2,0,OVEN,1,1,1,1,1,50-75,M,S
LC,LC2,10060,ROW2,B,EM,6/5/17,2017,1,605,1,2,2,0,COYE,1,1,1,1,1,50-75,M,S
LC,LC2,10060,ROW2,B,EM,6/5/17,2017,1,605,1,2,2,0,BLJA,1,0,1,1,0,>100,U,C
LC,LC2,10060,ROW2,B,EM,6/5/17,2017,1,605,1,2,2,0,BHVI,1,1,1,1,1,75-100,M,S
LC,LC2,10060,ROW2,B,EM,6/5/17,2017,1,605,1,2,2,0,COYE,1,0,0,0,0,>100,M,S
LC,LC2,10060,ROW2,B,EM,6/5/17,2017,1,605,1,2,2,0,BTNW,1,1,1,0,0,75-100,M,S
LC,LC2,10060,ROW2,B,EM,6/5/17,2017,1,605,1,2,2,0,EATO,1,1,1,1,1,50-75,M,S
LC,LC2,10060,ROW2,B,EM,6/5/17,2017,1,605,1,2,2,0,HOWR,0,1,0,1,0,75-100,M,S
LC,LC2,10060,ROW2,B,EM,6/5/17,2017,1,605,1,2,2,0,AMCR,0,1,1,1,1,>100,U,C
LC,LC2,10060,ROW2,B,EM,6/5/17,2017,1,605,1,2,2,0,YBSA,0,1,1,0,0,75-100,U,C
LC,LC2,10060,ROW2,B,EM,6/5/17,2017,1,605,1,2,2,0,BHVI,0,0,1,0,0,50-75,M,S
LC,LC2,10060,ROW2,B,EM,6/5/17,2017,1,605,1,2,2,0,DEJU,0,0,1,1,1,25-50,M,S
LC,LC2,10060,ROW2,B,EM,6/5/17,2017,1,605,1,2,2,0,OVEN,0,0,1,1,0,75-100,M,S
LC,LC2,10060,ROW2,B,EM,6/5/17,2017,1,605,1,2,2,0,OVEN,0,0,1,0,0,50-75,M,S
LC,LC2,10060,ROW2,B,EM,6/5/17,2017,1,605,1,2,2,0,AMRO,0,0,0,0,1,50-75,M,S
LC,LC2,10060,ROW2,A,EM,6/5/17,2017,1,550,1,2,2,0,DEJU,1,1,0,0,0,75-100,M,S
LC,LC2,10060,ROW2,A,EM,6/5/17,2017,1,550,1,2,2,0,BHVI,1,0,1,1,1,75-100,M,S
LC,LC2,10060,ROW2,A,EM,6/5/17,2017,1,550,1,2,2,0,VEER,1,1,1,0,1,>100,M,S
LC,LC2,10060,ROW2,A,EM,6/5/17,2017,1,550,1,2,2,0,DEJU,1,1,0,0,0,50-75,M,S
LC,LC2,10060,ROW2,A,EM,6/5/17,2017,1,550,1,2,2,0,BTNW,1,1,1,1,1,75-100,M,S
LC,LC2,10060,ROW2,A,EM,6/5/17,2017,1,550,1,2,2,0,AMCR,1,0,1,1,1,>100,U,C
LC,LC2,10060,ROW2,A,EM,6/5/17,2017,1,550,1,2,2,0,BHVI,1,1,0,1,0,75-100,M,S
LC,LC2,10060,ROW2,A,EM,6/5/17,2017,1,550,1,2,2,0,OVEN,1,1,0,1,1,50-75,M,S
LC,LC2,10060,ROW2,A,EM,6/5/17,2017,1,550,1,2,2,0,BLJA,0,1,1,0,0,>100,U,C
LC,LC2,10060,ROW2,A,EM,6/5/17,2017,1,550,1,2,2,0,COYE,0,1,1,1,1,50-75,M,S
LC,LC2,10060,ROW2,A,EM,6/5/17,2017,1,550,1,2,2,0,EATO,0,1,1,1,1,25-50,M,S/C
